0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
36.10883382093917,33.67920147548718,33.72878924835057,31.682604642802218,29.808455131000624,31.22835235349009,32.8370314110887,32.33504506163588,29.48156231501585,28.98899241231565,31.229895638298377,33.96428413756038,31.23828559286069,37.80228892423417,38.43074378909686,42.14725503175935,44.8404709697414,46.89761629004159,48.87961850062876,49.599236871332344,45.86251493869409,46.372738810603316,39.707342724863146,39.08395673442081
36.10905274670591,33.68000376780402,33.728980667587635,31.683252356059395,29.809845302647545,31.229832427067127,32.837495662598656,32.33553291632516,29.483091083901456,28.990362941622106,31.230539855089532,33.96410767898805,31.2389874983879,37.80227275668854,38.43082620878132,42.14764491415667,44.84117041220702,46.89891846275651,48.88045957294977,49.60030773215516,45.86603748858029,46.373573128276036,39.70920270878757,39.08610982162622
36.109163192251515,33.68040835420009,33.72907723752592,31.68357902953344,29.810546035407928,31.230578427462362,32.837729839452166,32.335778514855924,29.483861944695416,28.99105468933262,31.230865643705467,33.96401942227521,31.239340933545652,37.80226236295061,38.430869049936575,42.147841885568305,44.84152421826565,46.89959392410497,48.8808903550913,49.600847641640996,45.86781178755979,46.37399385411374,39.71013994938652,39.08719455235669
36.10916568175788,33.68041748201343,33.72907941422371,31.683586398168888,29.810561844620977,31.230595257438203,32.83773511992271,32.33578406330879,29.483879347735922,28.99107032368472,31.230872971540503,33.96401742239477,31.23934894083027,37.80226217059981,38.430869989930486,42.14784634430813,44.84153222201134,46.899608104706594,48.88090027130013,49.60085982354494,45.86785176661352,46.37400334628846,39.71016109092936,39.08721901813001
36.10919740530378,33.68053369660601,33.72910715152168,31.68368023961702,29.810763060663216,31.230809461753594,32.837802393414925,32.335854730449554,29.48410088066264,28.99126941161556,31.23096686324271,33.9639927903126,31.239450601395845,37.80225937986569,38.43088210765864,42.147902923728275,44.84163436490124,46.899794554801204,48.88102963477112,49.60101488633287,45.86836085671888,46.37412419484318,39.71043015440617,39.087530378899274
36.109366515748526,33.68115291710329,33.729255020791506,31.684180257045156,29.81183521979531,31.23195083497185,32.83816087457274,32.33623187456075,29.485279512820178,28.992329845972613,31.231466202822343,33.96386159470015,31.239995862571355,37.802247274274144,38.430949683526016,42.1482032136458,44.84217886146043,46.90082701993482,48.881668661736725,49.601841104972685,45.871072073192735,46.37476810584564,39.71186388105335,39.08918952501693
36.10939136501198,33.68124391026162,33.72927674863857,31.68425373822132,29.811992711035373,31.23211848288807,32.83821355601652,32.33628736846631,29.485452503036434,28.99248547045215,31.231540301629842,33.96384332167268,31.240075906442193,37.80224645823989,38.43096057336247,42.14824737085383,44.84225942263973,46.900986909515844,48.88175222399436,49.60196249601341,45.871469481327026,46.374862725578666,39.712074417646285,39.08943311910218
36.109490819910974,33.68160789047165,33.72936371365235,31.684547689157775,29.812622632993175,31.232789024322297,32.83842433433506,32.33650919379757,29.486144610696996,28.993107616104094,31.23183669203845,33.96376951022634,31.240398487158288,37.80224494167713,38.431004498240036,42.14841855361857,44.84257995583789,46.90155349461826,48.882086314556226,49.60244804310141,45.873056641138454,46.37524120879393,39.712916481580066,39.09040738564918
36.10966912019976,33.682260305365645,33.7295196236651,31.68507460574471,29.81375154981077,31.233990710853515,32.83880218347331,32.33690522289779,29.48738735075201,28.994223805744202,31.232373931106434,33.96363376318354,31.240976772829836,37.80223765277378,38.43108783023182,42.148724451106595,44.84315556726179,46.90265211893895,48.882684103816025,49.60331829155066,45.875902162221095,46.375919612927746,39.71442542499406,39.09215312520066
36.109911080585164,33.68314541170066,33.729731202414314,31.685789504995938,29.81528270926661,31.235620507442466,32.83931487869971,32.33744411406473,29.489074232276426,28.995740965421724,31.233099113750004,33.963441787199585,31.24177868307895,37.80224294848255,38.4312143936909,42.14914626758356,44.84394771406441,46.90373279816462,48.88349205771747,49.60449878019904,45.87974690812172,46.37683996426784,39.716471632989,39.09452018677303
